code_muni;mun_pe;geom;mun_match;year;homic_f_all;homic_f_control;homic_f_treated;homic_m_all;homic_m_control;homic_m_treated;other_f_all;other_f_control;other_f_treated;other_m_all;other_m_control;other_m_treated
2604502;2604502;-35.464740812514|-8.24011277651398;ch_a_grande;2011;0;0;0;2;0;0;41;0;0;46;1;2
2604502;2604502;-35.464740812514|-8.24011277651398;ch_a_grande;2012;0;0;0;0;0;1;43;0;0;81;0;0
2604502;2604502;-35.464740812514|-8.24011277651398;ch_a_grande;2013;0;0;0;1;0;0;55;0;1;50;2;1
2604502;2604502;-35.464740812514|-8.24011277651398;ch_a_grande;2014;0;0;0;1;0;0;37;0;0;62;1;1
2604502;2604502;-35.464740812514|-8.24011277651398;ch_a_grande;2015;0;0;0;5;0;2;59;2;0;66;0;0
2604502;2604502;-35.464740812514|-8.24011277651398;ch_a_grande;2016;1;1;0;5;1;0;54;0;0;78;0;1
2604601;2604601;-35.1041184906515|-7.589382255;condado;2002;0;0;0;4;2;3;49;0;0;73;1;1
2604601;2604601;-35.1041184906515|-7.589382255;condado;2003;0;0;0;4;3;1;44;1;1;97;2;1
2604601;2604601;-35.1041184906515|-7.589382255;condado;2004;1;0;0;2;0;0;65;0;1;68;0;0
2604601;2604601;-35.1041184906515|-7.589382255;condado;2005;0;0;0;2;0;0;49;0;1;77;4;1
2604601;2604601;-35.1041184906515|-7.589382255;condado;2006;0;0;0;2;0;0;57;2;1;55;2;2
2604601;2604601;-35.1041184906515|-7.589382255;condado;2007;1;0;0;4;0;1;43;1;0;75;2;3
2604601;2604601;-35.1041184906515|-7.589382255;condado;2008;0;0;0;6;2;1;55;0;1;63;3;0
2604601;2604601;-35.1041184906515|-7.589382255;condado;2009;0;0;0;8;2;0;44;1;1;64;2;1
2604601;2604601;-35.1041184906515|-7.589382255;condado;2010;0;0;0;3;2;2;65;0;0;75;1;1
2604601;2604601;-35.1041184906515|-7.589382255;condado;2011;0;0;0;3;1;2;64;2;0;74;5;1
2604601;2604601;-35.1041184906515|-7.589382255;condado;2012;0;0;0;6;2;4;60;0;0;92;3;1
2604601;2604601;-35.1041184906515|-7.589382255;condado;2013;0;0;0;2;1;0;67;1;1;80;3;1
2604601;2604601;-35.1041184906515|-7.589382255;condado;2014;2;0;0;9;1;4;57;0;0;77;2;3
2604601;2604601;-35.1041184906515|-7.589382255;condado;2015;0;0;0;7;1;2;68;0;1;97;0;1
2604601;2604601;-35.1041184906515|-7.589382255;condado;2016;0;0;0;5;1;0;83;1;0;103;1;2
2604700;2604700;-36.3297018953137|-9.12866550151904;correntes;2002;1;0;0;2;0;0;47;1;1;49;0;0
2604700;2604700;-36.3297018953137|-9.12866550151904;correntes;2003;0;0;0;5;2;0;49;0;0;59;0;0
2604700;2604700;-36.3297018953137|-9.12866550151904;correntes;2004;1;0;0;3;2;0;37;0;0;51;0;0
2604700;2604700;-36.3297018953137|-9.12866550151904;correntes;2005;0;0;0;1;1;0;47;0;1;48;1;0
2604700;2604700;-36.3297018953137|-9.12866550151904;correntes;2006;0;0;0;3;0;1;42;0;1;50;2;0
2604700;2604700;-36.3297018953137|-9.12866550151904;correntes;2007;0;0;0;4;0;1;64;0;0;50;0;1
2604700;2604700;-36.3297018953137|-9.12866550151904;correntes;2008;0;0;0;7;2;1;38;1;1;43;2;2
2604700;2604700;-36.3297018953137|-9.12866550151904;correntes;2009;0;0;0;4;1;0;42;1;2;52;0;1
2604700;2604700;-36.3297018953137|-9.12866550151904;correntes;2010;0;0;1;8;0;1;42;0;0;50;2;1
2604700;2604700;-36.3297018953137|-9.12866550151904;correntes;2011;0;0;0;2;0;0;64;0;0;56;1;1
2604700;2604700;-36.3297018953137|-9.12866550151904;correntes;2012;0;0;0;3;0;0;45;0;0;35;0;1
2604700;2604700;-36.3297018953137|-9.12866550151904;correntes;2013;1;0;0;2;0;0;51;0;0;62;1;0
2604700;2604700;-36.3297018953137|-9.12866550151904;correntes;2014;0;0;0;2;1;0;57;0;0;46;3;0
2604700;2604700;-36.3297018953137|-9.12866550151904;correntes;2015;0;0;0;3;0;0;56;1;0;61;1;0
2604700;2604700;-36.3297018953137|-9.12866550151904;correntes;2016;0;0;0;6;1;0;57;1;1;53;0;0
2604809;2604809;-35.5415869000023|-8.4751512172918;cort_aas;2002;0;0;0;4;1;0;33;1;1;31;0;1
2604809;2604809;-35.5415869000023|-8.4751512172918;cort_aas;2003;0;0;0;4;0;0;31;0;0;37;0;0
2604809;2604809;-35.5415869000023|-8.4751512172918;cort_aas;2004;0;0;0;4;0;0;38;0;2;40;1;1
2604809;2604809;-35.5415869000023|-8.4751512172918;cort_aas;2005;1;0;0;3;1;0;32;0;1;40;2;1
2604809;2604809;-35.5415869000023|-8.4751512172918;cort_aas;2006;1;0;0;1;0;0;25;2;0;36;1;0
2604809;2604809;-35.5415869000023|-8.4751512172918;cort_aas;2007;0;0;0;2;0;0;27;0;0;34;1;1
2604809;2604809;-35.5415869000023|-8.4751512172918;cort_aas;2008;0;0;0;4;2;2;31;0;0;36;0;0
2604809;2604809;-35.5415869000023|-8.4751512172918;cort_aas;2009;0;0;0;4;1;0;31;0;1;37;0;0
2604809;2604809;-35.5415869000023|-8.4751512172918;cort_aas;2010;0;0;0;1;0;0;30;0;0;46;1;1
2604809;2604809;-35.5415869000023|-8.4751512172918;cort_aas;2011;0;0;1;1;0;1;23;0;1;37;1;1
2604809;2604809;-35.5415869000023|-8.4751512172918;cort_aas;2012;0;0;0;2;0;0;33;1;0;32;2;1
2604809;2604809;-35.5415869000023|-8.4751512172918;cort_aas;2013;0;0;0;0;0;0;19;0;0;37;2;0
2604809;2604809;-35.5415869000023|-8.4751512172918;cort_aas;2014;0;0;0;0;2;0;24;0;0;36;0;0
2604809;2604809;-35.5415869000023|-8.4751512172918;cort_aas;2015;1;0;0;3;0;0;36;1;0;41;0;0
2604809;2604809;-35.5415869000023|-8.4751512172918;cort_aas;2016;2;0;0;6;1;0;33;0;0;40;2;2
2604908;2604908;-35.6946989631154|-8.01503244286428;cumaru;2002;1;0;0;1;0;0;29;0;0;47;1;1
2604908;2604908;-35.6946989631154|-8.01503244286428;cumaru;2003;0;0;0;3;0;0;30;1;1;45;3;1
2604908;2604908;-35.6946989631154|-8.01503244286428;cumaru;2004;0;0;0;1;0;0;38;0;0;60;3;1
2604908;2604908;-35.6946989631154|-8.01503244286428;cumaru;2005;0;0;1;0;0;0;51;0;0;44;1;0
2604908;2604908;-35.6946989631154|-8.01503244286428;cumaru;2006;0;0;0;2;2;1;44;0;0;43;2;1
2604908;2604908;-35.6946989631154|-8.01503244286428;cumaru;2007;0;0;0;2;0;0;42;0;0;50;2;0
2604908;2604908;-35.6946989631154|-8.01503244286428;cumaru;2008;0;1;0;5;1;1;35;1;0;56;0;0
2604908;2604908;-35.6946989631154|-8.01503244286428;cumaru;2009;0;0;0;3;0;0;47;1;0;47;1;0
2604908;2604908;-35.6946989631154|-8.01503244286428;cumaru;2010;0;0;0;2;0;1;49;1;0;55;4;0
2604908;2604908;-35.6946989631154|-8.01503244286428;cumaru;2011;0;0;0;2;0;0;49;0;0;64;0;0
2604908;2604908;-35.6946989631154|-8.01503244286428;cumaru;2012;0;0;0;2;0;0;33;0;0;51;0;2
2604908;2604908;-35.6946989631154|-8.01503244286428;cumaru;2013;1;0;0;3;0;0;45;0;0;54;0;1
2604908;2604908;-35.6946989631154|-8.01503244286428;cumaru;2014;0;0;0;2;1;0;39;0;0;49;1;1
2604908;2604908;-35.6946989631154|-8.01503244286428;cumaru;2015;0;0;0;1;1;0;53;0;0;63;2;1
2604908;2604908;-35.6946989631154|-8.01503244286428;cumaru;2016;2;0;0;5;0;0;59;0;0;62;2;3
2605004;2605004;-35.9502573664167|-8.61128266016394;cupira;2002;2;0;0;10;0;3;72;1;0;93;2;1
2605004;2605004;-35.9502573664167|-8.61128266016394;cupira;2003;0;0;0;5;0;2;76;1;4;101;4;0
2605004;2605004;-35.9502573664167|-8.61128266016394;cupira;2004;0;0;0;11;3;2;90;0;1;91;1;1
2605004;2605004;-35.9502573664167|-8.61128266016394;cupira;2005;2;0;0;7;6;0;76;0;0;70;2;0
2605004;2605004;-35.9502573664167|-8.61128266016394;cupira;2006;0;0;0;5;0;1;78;1;0;90;2;1
2605004;2605004;-35.9502573664167|-8.61128266016394;cupira;2007;1;0;0;12;2;2;68;0;0;98;2;1
2605004;2605004;-35.9502573664167|-8.61128266016394;cupira;2008;0;0;0;8;3;1;76;0;0;86;3;0
2605004;2605004;-35.9502573664167|-8.61128266016394;cupira;2009;2;0;0;9;4;4;68;3;1;92;2;1
2605004;2605004;-35.9502573664167|-8.61128266016394;cupira;2010;0;1;0;6;1;0;84;0;0;81;1;3
2605004;2605004;-35.9502573664167|-8.61128266016394;cupira;2011;1;0;0;11;2;3;91;0;1;88;3;4
2605004;2605004;-35.9502573664167|-8.61128266016394;cupira;2012;0;0;0;6;7;0;96;2;0;97;2;1
2605004;2605004;-35.9502573664167|-8.61128266016394;cupira;2013;1;0;0;3;6;2;72;2;0;86;0;4
2605004;2605004;-35.9502573664167|-8.61128266016394;cupira;2014;0;0;0;8;1;1;87;1;2;91;3;0
2605004;2605004;-35.9502573664167|-8.61128266016394;cupira;2015;0;0;0;9;4;5;83;3;0;104;1;2
2605004;2605004;-35.9502573664167|-8.61128266016394;cupira;2016;1;0;0;17;6;6;101;1;1;108;4;1
2605103;2605103;-37.6410965906668|-8.089002;cust_a3dia;2002;1;0;0;11;3;0;70;2;2;97;3;3
2605103;2605103;-37.6410965906668|-8.089002;cust_a3dia;2003;0;1;0;2;0;0;69;0;2;101;1;3
2605103;2605103;-37.6410965906668|-8.089002;cust_a3dia;2004;0;0;0;6;1;0;86;0;0;84;4;1
2605103;2605103;-37.6410965906668|-8.089002;cust_a3dia;2005;1;0;0;5;1;0;88;1;0;86;1;3
2605103;2605103;-37.6410965906668|-8.089002;cust_a3dia;2006;0;0;0;5;0;1;67;0;1;90;2;3
2605103;2605103;-37.6410965906668|-8.089002;cust_a3dia;2007;0;0;0;4;2;0;94;0;2;77;1;1
2605103;2605103;-37.6410965906668|-8.089002;cust_a3dia;2008;2;0;0;5;1;0;79;0;1;94;2;2
2605103;2605103;-37.6410965906668|-8.089002;cust_a3dia;2009;0;0;0;3;0;0;96;3;0;114;7;1
2605103;2605103;-37.6410965906668|-8.089002;cust_a3dia;2010;0;0;0;5;1;0;85;1;1;93;2;0
2605103;2605103;-37.6410965906668|-8.089002;cust_a3dia;2011;0;0;0;3;1;0;92;3;0;108;5;2
2605103;2605103;-37.6410965906668|-8.089002;cust_a3dia;2012;0;0;0;6;2;0;91;3;2;94;2;1
2605103;2605103;-37.6410965906668|-8.089002;cust_a3dia;2013;0;0;0;3;1;0;100;1;0;128;1;2
2605103;2605103;-37.6410965906668|-8.089002;cust_a3dia;2014;1;0;0;7;1;0;97;1;0;132;6;0
2605103;2605103;-37.6410965906668|-8.089002;cust_a3dia;2015;0;0;0;3;0;0;122;1;1;161;3;3
2605103;2605103;-37.6410965906668|-8.089002;cust_a3dia;2016;1;0;0;7;1;3;95;0;0;121;9;3
2605152;2605152;-40.7707358130966|-8.44865698651541;dormentes;2002;0;0;0;0;0;0;24;0;0;28;2;4
2605152;2605152;-40.7707358130966|-8.44865698651541;dormentes;2003;0;0;0;5;0;0;29;0;0;27;4;1
2605152;2605152;-40.7707358130966|-8.44865698651541;dormentes;2004;0;0;0;0;0;1;26;0;0;29;1;1
2605152;2605152;-40.7707358130966|-8.44865698651541;dormentes;2005;0;0;0;2;1;0;27;1;0;39;1;1
2605152;2605152;-40.7707358130966|-8.44865698651541;dormentes;2006;0;0;0;2;0;0;22;1;0;37;2;1
2605152;2605152;-40.7707358130966|-8.44865698651541;dormentes;2007;0;0;0;0;0;0;27;1;0;29;1;2
2605152;2605152;-40.7707358130966|-8.44865698651541;dormentes;2008;0;0;0;0;0;0;30;3;2;36;1;0
2605152;2605152;-40.7707358130966|-8.44865698651541;dormentes;2009;0;0;0;2;0;0;30;0;0;31;1;0
2605152;2605152;-40.7707358130966|-8.44865698651541;dormentes;2010;1;1;0;2;0;0;23;0;0;30;0;1
2605152;2605152;-40.7707358130966|-8.44865698651541;dormentes;2011;0;0;0;3;3;0;25;0;0;35;2;1
2605152;2605152;-40.7707358130966|-8.44865698651541;dormentes;2012;2;0;0;0;1;0;18;0;0;42;1;1
2605152;2605152;-40.7707358130966|-8.44865698651541;dormentes;2013;0;0;0;1;0;0;25;0;1;31;0;0
2605152;2605152;-40.7707358130966|-8.44865698651541;dormentes;2014;0;0;0;1;0;0;28;0;2;40;1;0
2605152;2605152;-40.7707358130966|-8.44865698651541;dormentes;2015;0;0;0;1;0;0;44;1;0;40;1;2
2605152;2605152;-40.7707358130966|-8.44865698651541;dormentes;2016;0;0;0;2;0;0;34;0;0;43;4;0
2605202;2605202;-35.2361574244476|-8.36252199;escada;2002;2;0;0;20;3;2;153;2;1;191;7;2
2605202;2605202;-35.2361574244476|-8.36252199;escada;2003;0;0;1;12;7;2;174;1;1;230;2;4
2605202;2605202;-35.2361574244476|-8.36252199;escada;2004;1;0;0;13;2;3;159;2;1;240;8;6
2605202;2605202;-35.2361574244476|-8.36252199;escada;2005;1;0;0;13;6;1;139;1;2;202;7;4
2605202;2605202;-35.2361574244476|-8.36252199;escada;2006;1;0;0;21;4;0;144;1;1;199;5;4
2605202;2605202;-35.2361574244476|-8.36252199;escada;2007;4;0;0;25;8;2;168;2;2;196;6;6
2605202;2605202;-35.2361574244476|-8.36252199;escada;2008;3;3;2;29;13;5;142;1;1;177;3;3
2605202;2605202;-35.2361574244476|-8.36252199;escada;2009;6;0;1;14;5;2;140;4;1;189;1;1
2605202;2605202;-35.2361574244476|-8.36252199;escada;2010;1;1;0;15;3;4;158;3;0;201;3;5
2605202;2605202;-35.2361574244476|-8.36252199;escada;2011;0;0;0;8;4;4;158;3;2;224;8;2
2605202;2605202;-35.2361574244476|-8.36252199;escada;2012;4;1;0;15;3;4;181;2;4;205;5;3
2605202;2605202;-35.2361574244476|-8.36252199;escada;2013;5;0;0;14;6;3;165;1;1;207;1;8
2605202;2605202;-35.2361574244476|-8.36252199;escada;2014;5;1;0;29;12;9;172;1;1;232;5;3
2605202;2605202;-35.2361574244476|-8.36252199;escada;2015;2;1;1;37;8;15;179;2;2;218;1;3
2605202;2605202;-35.2361574244476|-8.36252199;escada;2016;4;0;1;19;12;5;186;1;0;250;4;1
2605301;2605301;-39.7227283392676|-7.516307;exu;2002;0;0;0;4;1;1;65;3;0;69;2;1
2605301;2605301;-39.7227283392676|-7.516307;exu;2003;0;0;0;1;1;1;57;1;0;74;3;0
2605301;2605301;-39.7227283392676|-7.516307;exu;2004;1;0;0;3;2;0;59;1;1;78;1;0
2605301;2605301;-39.7227283392676|-7.516307;exu;2005;0;0;1;1;0;0;65;1;1;83;2;0
2605301;2605301;-39.7227283392676|-7.516307;exu;2006;0;0;0;2;1;1;74;0;1;76;2;0
2605301;2605301;-39.7227283392676|-7.516307;exu;2007;0;0;0;6;1;0;67;0;2;63;3;4
2605301;2605301;-39.7227283392676|-7.516307;exu;2008;0;0;0;5;1;0;51;2;2;72;4;1
2605301;2605301;-39.7227283392676|-7.516307;exu;2009;0;0;0;8;1;1;47;1;2;57;7;1
2605301;2605301;-39.7227283392676|-7.516307;exu;2010;0;0;0;5;1;0;52;2;1;80;4;2
2605301;2605301;-39.7227283392676|-7.516307;exu;2011;0;0;0;9;3;0;59;0;2;82;3;0
2605301;2605301;-39.7227283392676|-7.516307;exu;2012;0;0;0;2;0;0;69;1;0;72;6;2
2605301;2605301;-39.7227283392676|-7.516307;exu;2013;0;0;0;5;1;1;58;0;1;83;0;1
2605301;2605301;-39.7227283392676|-7.516307;exu;2014;1;0;0;5;1;0;67;0;2;82;1;1
2605301;2605301;-39.7227283392676|-7.516307;exu;2015;0;0;0;3;2;0;84;0;1;92;3;5
2605301;2605301;-39.7227283392676|-7.516307;exu;2016;1;0;0;4;1;0;80;1;1;96;1;0
2605400;2605400;-35.390597986464|-7.94872774216477;feira_nova;2002;0;1;0;7;5;2;35;1;2;47;1;1
2605400;2605400;-35.390597986464|-7.94872774216477;feira_nova;2003;0;0;0;7;3;5;43;0;0;48;1;2
2605400;2605400;-35.390597986464|-7.94872774216477;feira_nova;2004;1;0;0;3;0;1;39;0;0;63;3;1
2605400;2605400;-35.390597986464|-7.94872774216477;feira_nova;2005;1;0;0;0;1;3;48;1;0;44;2;3
2605400;2605400;-35.390597986464|-7.94872774216477;feira_nova;2006;0;0;0;1;1;0;48;0;0;61;2;0
2605400;2605400;-35.390597986464|-7.94872774216477;feira_nova;2007;0;0;0;5;0;1;49;0;0;73;2;1
2605400;2605400;-35.390597986464|-7.94872774216477;feira_nova;2008;0;0;0;5;1;0;50;0;0;63;3;0
2605400;2605400;-35.390597986464|-7.94872774216477;feira_nova;2009;1;0;0;4;2;1;48;0;1;69;3;1
2605400;2605400;-35.390597986464|-7.94872774216477;feira_nova;2010;1;0;0;6;2;1;49;1;0;66;1;0
2605400;2605400;-35.390597986464|-7.94872774216477;feira_nova;2011;0;0;0;5;3;0;55;0;1;74;2;1
2605400;2605400;-35.390597986464|-7.94872774216477;feira_nova;2012;0;0;0;2;2;1;68;1;0;64;3;1
2605400;2605400;-35.390597986464|-7.94872774216477;feira_nova;2013;1;0;0;1;1;0;47;0;0;62;1;0
2605400;2605400;-35.390597986464|-7.94872774216477;feira_nova;2014;1;1;0;6;0;0;63;1;1;79;0;2
2605400;2605400;-35.390597986464|-7.94872774216477;feira_nova;2015;1;0;0;9;1;2;81;0;1;96;1;0
2605400;2605400;-35.390597986464|-7.94872774216477;feira_nova;2016;2;0;0;6;3;2;63;1;0;79;0;1
2605459;2605459;-32.4351863280529|-3.85202140078181;fernando_de_noronha;2002;0;0;0;0;0;0;1;0;0;4;0;0
2605459;2605459;-32.4351863280529|-3.85202140078181;fernando_de_noronha;2003;0;0;0;0;0;0;0;0;0;4;0;0
2605459;2605459;-32.4351863280529|-3.85202140078181;fernando_de_noronha;2004;0;0;0;0;0;0;2;0;0;0;0;1
2605459;2605459;-32.4351863280529|-3.85202140078181;fernando_de_noronha;2005;0;0;0;0;0;0;0;0;0;2;0;0
2605459;2605459;-32.4351863280529|-3.85202140078181;fernando_de_noronha;2006;0;0;0;0;0;0;0;0;0;2;0;0
2605459;2605459;-32.4351863280529|-3.85202140078181;fernando_de_noronha;2007;0;0;0;0;0;0;0;0;0;2;0;0
2605459;2605459;-32.4351863280529|-3.85202140078181;fernando_de_noronha;2009;0;0;0;1;0;0;1;0;0;2;0;0
2605459;2605459;-32.4351863280529|-3.85202140078181;fernando_de_noronha;2010;0;0;0;0;0;0;1;0;0;3;0;0
2605459;2605459;-32.4351863280529|-3.85202140078181;fernando_de_noronha;2011;0;0;0;0;0;0;1;0;0;5;0;0
2605459;2605459;-32.4351863280529|-3.85202140078181;fernando_de_noronha;2012;0;0;0;0;0;0;4;0;0;2;0;0
2605459;2605459;-32.4351863280529|-3.85202140078181;fernando_de_noronha;2013;0;0;0;0;0;0;1;0;0;1;0;0
2605459;2605459;-32.4351863280529|-3.85202140078181;fernando_de_noronha;2014;0;0;0;0;0;0;2;0;0;1;0;0
2605459;2605459;-32.4351863280529|-3.85202140078181;fernando_de_noronha;2015;0;0;0;0;0;0;0;0;0;3;0;0
2605459;2605459;-32.4351863280529|-3.85202140078181;fernando_de_noronha;2016;0;0;0;1;0;0;2;0;0;4;1;0
2605509;2605509;-35.2440702124351|-7.44549420525894;ferreiros;2002;0;0;0;1;2;0;35;0;0;35;0;0
2605509;2605509;-35.2440702124351|-7.44549420525894;ferreiros;2003;0;0;0;0;0;1;35;0;1;36;1;0
2605509;2605509;-35.2440702124351|-7.44549420525894;ferreiros;2004;1;0;0;0;1;1;32;0;0;32;0;0
2605509;2605509;-35.2440702124351|-7.44549420525894;ferreiros;2005;0;0;0;1;0;0;23;0;0;36;0;2
2605509;2605509;-35.2440702124351|-7.44549420525894;ferreiros;2006;0;0;0;1;1;0;22;0;0;29;0;0
2605509;2605509;-35.2440702124351|-7.44549420525894;ferreiros;2007;0;0;0;0;0;0;25;0;0;33;0;1
2605509;2605509;-35.2440702124351|-7.44549420525894;ferreiros;2008;0;0;0;3;1;0;31;0;0;46;1;0
2605509;2605509;-35.2440702124351|-7.44549420525894;ferreiros;2009;0;0;0;1;0;0;33;0;0;40;0;1
2605509;2605509;-35.2440702124351|-7.44549420525894;ferreiros;2010;0;0;0;2;0;0;32;0;0;36;0;0
2605509;2605509;-35.2440702124351|-7.44549420525894;ferreiros;2011;0;0;0;1;0;0;32;0;0;42;2;0
2605509;2605509;-35.2440702124351|-7.44549420525894;ferreiros;2012;0;0;0;2;1;0;37;0;0;37;0;2
2605509;2605509;-35.2440702124351|-7.44549420525894;ferreiros;2013;0;0;0;2;0;1;32;0;0;44;0;0
2605509;2605509;-35.2440702124351|-7.44549420525894;ferreiros;2014;0;0;0;3;0;0;27;0;0;44;2;0
2605509;2605509;-35.2440702124351|-7.44549420525894;ferreiros;2015;1;0;0;3;0;0;23;0;0;36;2;2
2605509;2605509;-35.2440702124351|-7.44549420525894;ferreiros;2016;0;0;0;2;0;0;35;0;1;48;2;0
2605608;2605608;-37.9714561137782|-7.86171447493079;flores;2002;0;0;0;0;0;0;52;2;1;63;0;1
2605608;2605608;-37.9714561137782|-7.86171447493079;flores;2003;1;0;0;2;0;2;56;0;0;53;1;1
2605608;2605608;-37.9714561137782|-7.86171447493079;flores;2004;0;0;0;3;1;0;62;0;0;72;0;1
2605608;2605608;-37.9714561137782|-7.86171447493079;flores;2005;0;0;0;3;0;2;52;2;0;51;1;2
2605608;2605608;-37.9714561137782|-7.86171447493079;flores;2006;0;0;0;3;0;0;65;0;0;76;2;5
2605608;2605608;-37.9714561137782|-7.86171447493079;flores;2007;0;0;0;4;2;0;55;0;0;53;1;0
2605608;2605608;-37.9714561137782|-7.86171447493079;flores;2008;0;0;0;4;0;0;68;0;0;78;2;0
2605608;2605608;-37.9714561137782|-7.86171447493079;flores;2009;0;0;0;1;0;0;67;1;0;80;3;4
2605608;2605608;-37.9714561137782|-7.86171447493079;flores;2010;0;0;0;1;0;0;71;1;0;67;0;2
2605608;2605608;-37.9714561137782|-7.86171447493079;flores;2011;0;1;0;4;1;0;69;1;1;79;2;0
2605608;2605608;-37.9714561137782|-7.86171447493079;flores;2012;0;1;0;5;0;0;65;1;0;88;4;2
2605608;2605608;-37.9714561137782|-7.86171447493079;flores;2013;0;0;0;1;0;0;59;0;1;80;1;2
2605608;2605608;-37.9714561137782|-7.86171447493079;flores;2014;0;0;0;2;0;0;65;0;0;87;3;3
2605608;2605608;-37.9714561137782|-7.86171447493079;flores;2015;1;1;0;5;1;0;66;0;1;64;2;0
2605608;2605608;-37.9714561137782|-7.86171447493079;flores;2016;1;0;1;3;0;0;78;0;0;92;2;1
2605707;2605707;-38.5712393419872|-8.6008265;floresta;2002;4;0;0;6;1;2;50;0;1;55;1;2
2605707;2605707;-38.5712393419872|-8.6008265;floresta;2003;0;1;0;13;1;1;58;1;1;74;4;0
2605707;2605707;-38.5712393419872|-8.6008265;floresta;2004;0;0;0;7;0;0;60;1;1;54;0;1
2605707;2605707;-38.5712393419872|-8.6008265;floresta;2005;1;0;0;2;0;0;55;0;0;48;3;0
2605707;2605707;-38.5712393419872|-8.6008265;floresta;2006;0;1;0;7;2;2;62;2;0;50;2;1
2605707;2605707;-38.5712393419872|-8.6008265;floresta;2007;0;0;0;11;0;2;55;2;1;60;4;0
2605707;2605707;-38.5712393419872|-8.6008265;floresta;2008;0;0;0;15;4;2;75;2;1;79;3;2
2605707;2605707;-38.5712393419872|-8.6008265;floresta;2009;0;0;0;12;4;1;56;2;0;75;1;2
2605707;2605707;-38.5712393419872|-8.6008265;floresta;2010;1;1;1;11;4;0;57;3;0;61;3;1
2605707;2605707;-38.5712393419872|-8.6008265;floresta;2011;0;0;0;11;1;1;71;1;0;70;3;1
2605707;2605707;-38.5712393419872|-8.6008265;floresta;2012;2;0;1;8;3;0;79;0;1;55;2;0
2605707;2605707;-38.5712393419872|-8.6008265;floresta;2013;0;0;0;6;3;2;66;0;0;78;1;0
2605707;2605707;-38.5712393419872|-8.6008265;floresta;2014;1;0;0;7;3;1;65;1;2;80;1;0
2605707;2605707;-38.5712393419872|-8.6008265;floresta;2015;2;0;0;16;5;1;82;1;1;61;1;1
2605707;2605707;-38.5712393419872|-8.6008265;floresta;2016;0;0;0;15;3;0;96;1;1;109;3;1
2605806;2605806;-35.9231276419375|-7.94445824740132;frei_miguelinho;2002;0;0;0;1;0;0;36;0;1;51;1;1
2605806;2605806;-35.9231276419375|-7.94445824740132;frei_miguelinho;2003;0;0;0;0;0;0;38;2;0;48;2;0
2605806;2605806;-35.9231276419375|-7.94445824740132;frei_miguelinho;2004;0;0;0;1;0;0;42;1;0;50;0;0
2605806;2605806;-35.9231276419375|-7.94445824740132;frei_miguelinho;2005;0;0;0;1;0;0;40;0;0;42;0;0
2605806;2605806;-35.9231276419375|-7.94445824740132;frei_miguelinho;2006;0;0;0;1;0;1;44;0;1;56;0;1
2605806;2605806;-35.9231276419375|-7.94445824740132;frei_miguelinho;2007;0;0;0;2;0;0;46;0;0;52;0;1
2605806;2605806;-35.9231276419375|-7.94445824740132;frei_miguelinho;2008;1;0;0;1;2;0;47;0;0;49;0;1
2605806;2605806;-35.9231276419375|-7.94445824740132;frei_miguelinho;2009;1;0;0;1;0;0;55;1;0;65;1;0
2605806;2605806;-35.9231276419375|-7.94445824740132;frei_miguelinho;2010;0;0;0;1;1;0;38;0;0;60;2;0
2605806;2605806;-35.9231276419375|-7.94445824740132;frei_miguelinho;2011;1;0;0;2;0;1;37;0;0;61;0;0
2605806;2605806;-35.9231276419375|-7.94445824740132;frei_miguelinho;2012;0;0;0;0;1;0;47;0;0;61;2;0
2605806;2605806;-35.9231276419375|-7.94445824740132;frei_miguelinho;2013;0;0;0;0;0;0;60;0;0;74;0;1
2605806;2605806;-35.9231276419375|-7.94445824740132;frei_miguelinho;2014;0;0;0;0;0;0;58;0;1;74;0;0
2605806;2605806;-35.9231276419375|-7.94445824740132;frei_miguelinho;2015;0;0;0;1;0;2;61;1;0;62;0;0
2605806;2605806;-35.9231276419375|-7.94445824740132;frei_miguelinho;2016;0;0;0;3;1;0;62;1;0;73;0;2
2605905;2605905;-35.3866107834559|-8.58383577054337;gameleira;2002;0;0;0;8;3;2;43;2;2;67;0;2
2605905;2605905;-35.3866107834559|-8.58383577054337;gameleira;2003;0;0;0;5;2;0;54;1;0;77;5;0
2605905;2605905;-35.3866107834559|-8.58383577054337;gameleira;2004;0;0;0;4;1;1;55;1;0;57;4;1
2605905;2605905;-35.3866107834559|-8.58383577054337;gameleira;2005;0;0;0;10;0;0;53;2;0;69;2;0
2605905;2605905;-35.3866107834559|-8.58383577054337;gameleira;2006;0;0;0;4;1;0;45;0;0;76;2;3
2605905;2605905;-35.3866107834559|-8.58383577054337;gameleira;2007;0;0;0;8;1;0;47;0;0;78;4;3
2605905;2605905;-35.3866107834559|-8.58383577054337;gameleira;2008;0;0;0;6;1;1;54;0;0;72;2;1
2605905;2605905;-35.3866107834559|-8.58383577054337;gameleira;2009;1;0;0;4;0;1;48;2;2;81;2;0
2605905;2605905;-35.3866107834559|-8.58383577054337;gameleira;2010;0;0;0;6;1;0;47;2;0;65;2;1
2605905;2605905;-35.3866107834559|-8.58383577054337;gameleira;2011;0;0;1;8;0;1;52;0;1;77;4;4
2605905;2605905;-35.3866107834559|-8.58383577054337;gameleira;2012;1;0;0;2;0;0;59;0;0;76;2;2
