code_muni;mun_pe;geom;mun_match;year;homic_f_all;homic_f_control;homic_f_treated;homic_m_all;homic_m_control;homic_m_treated;other_f_all;other_f_control;other_f_treated;other_m_all;other_m_control;other_m_treated
2501708;2612505;-36.3215359677565|-7.75267062619653;barra_de_sa_o_miguel;2006;0;0;0;1;0;0;11;0;0;17;0;0
2501708;2612505;-36.3215359677565|-7.75267062619653;barra_de_sa_o_miguel;2007;0;0;0;0;0;0;10;0;0;12;0;0
2501708;2612505;-36.3215359677565|-7.75267062619653;barra_de_sa_o_miguel;2008;0;0;0;0;0;0;9;0;0;5;0;0
2501708;2612505;-36.3215359677565|-7.75267062619653;barra_de_sa_o_miguel;2009;0;0;0;0;0;0;1;0;1;26;0;1
2501708;2612505;-36.3215359677565|-7.75267062619653;barra_de_sa_o_miguel;2010;0;0;0;1;0;0;10;0;0;14;1;2
2501708;2612505;-36.3215359677565|-7.75267062619653;barra_de_sa_o_miguel;2011;0;0;0;1;0;0;9;0;0;22;0;0
2501708;2612505;-36.3215359677565|-7.75267062619653;barra_de_sa_o_miguel;2012;0;0;0;0;0;0;14;0;0;10;0;1
2501708;2612505;-36.3215359677565|-7.75267062619653;barra_de_sa_o_miguel;2013;0;0;0;0;0;0;16;1;0;12;0;2
2501708;2612505;-36.3215359677565|-7.75267062619653;barra_de_sa_o_miguel;2014;0;0;0;1;0;0;18;0;1;12;1;0
2501708;2612505;-36.3215359677565|-7.75267062619653;barra_de_sa_o_miguel;2015;0;0;0;0;1;0;18;0;0;21;0;0
2501708;2612505;-36.3215359677565|-7.75267062619653;barra_de_sa_o_miguel;2016;0;0;0;0;1;0;18;0;0;17;0;1
2501708;2615003;-36.3215359677565|-7.75267062619653;barra_de_sa_o_miguel;2002;0;0;0;0;0;0;16;0;0;21;0;0
2501708;2615003;-36.3215359677565|-7.75267062619653;barra_de_sa_o_miguel;2003;0;0;0;0;0;0;16;0;0;10;0;0
2501708;2615003;-36.3215359677565|-7.75267062619653;barra_de_sa_o_miguel;2004;0;0;0;0;0;0;11;0;0;18;0;0
2501708;2615003;-36.3215359677565|-7.75267062619653;barra_de_sa_o_miguel;2005;0;0;0;1;0;0;20;1;0;21;0;1
2501708;2615003;-36.3215359677565|-7.75267062619653;barra_de_sa_o_miguel;2006;0;0;0;1;0;0;11;0;0;17;0;0
2501708;2615003;-36.3215359677565|-7.75267062619653;barra_de_sa_o_miguel;2007;0;0;0;0;0;0;10;0;0;12;0;0
2501708;2615003;-36.3215359677565|-7.75267062619653;barra_de_sa_o_miguel;2008;0;0;0;0;0;0;9;0;0;5;0;0
2501708;2615003;-36.3215359677565|-7.75267062619653;barra_de_sa_o_miguel;2009;0;0;0;0;0;0;1;0;1;26;0;1
2501708;2615003;-36.3215359677565|-7.75267062619653;barra_de_sa_o_miguel;2010;0;0;0;1;0;0;10;0;0;14;1;2
2501708;2615003;-36.3215359677565|-7.75267062619653;barra_de_sa_o_miguel;2011;0;0;0;1;0;0;9;0;0;22;0;0
2501708;2615003;-36.3215359677565|-7.75267062619653;barra_de_sa_o_miguel;2012;0;0;0;0;0;0;14;0;0;10;0;1
2501708;2615003;-36.3215359677565|-7.75267062619653;barra_de_sa_o_miguel;2013;0;0;0;0;0;0;16;1;0;12;0;2
2501708;2615003;-36.3215359677565|-7.75267062619653;barra_de_sa_o_miguel;2014;0;0;0;1;0;0;18;0;1;12;1;0
2501708;2615003;-36.3215359677565|-7.75267062619653;barra_de_sa_o_miguel;2015;0;0;0;0;1;0;18;0;0;21;0;0
2501708;2615003;-36.3215359677565|-7.75267062619653;barra_de_sa_o_miguel;2016;0;0;0;0;1;0;18;0;0;17;0;1
2503001;2606200;-34.9178501439553|-7.51428764137233;caapor_a;2002;0;0;0;11;1;3;32;0;0;45;4;0
2503001;2606200;-34.9178501439553|-7.51428764137233;caapor_a;2003;2;0;0;6;1;1;45;0;0;43;2;0
2503001;2606200;-34.9178501439553|-7.51428764137233;caapor_a;2004;0;0;0;4;1;0;36;0;0;41;0;2
2503001;2606200;-34.9178501439553|-7.51428764137233;caapor_a;2005;0;0;0;0;2;0;33;0;1;62;2;0
2503001;2606200;-34.9178501439553|-7.51428764137233;caapor_a;2006;1;0;0;7;1;1;36;0;1;49;3;2
2503001;2606200;-34.9178501439553|-7.51428764137233;caapor_a;2007;1;0;0;8;3;3;40;0;0;48;5;0
2503001;2606200;-34.9178501439553|-7.51428764137233;caapor_a;2008;0;0;0;3;2;0;35;0;1;46;0;1
2503001;2606200;-34.9178501439553|-7.51428764137233;caapor_a;2009;0;0;0;3;3;1;31;0;1;45;4;1
2503001;2606200;-34.9178501439553|-7.51428764137233;caapor_a;2010;1;0;0;2;3;3;41;1;2;50;1;4
2503001;2606200;-34.9178501439553|-7.51428764137233;caapor_a;2011;0;0;0;4;1;2;32;0;0;59;2;1
2503001;2606200;-34.9178501439553|-7.51428764137233;caapor_a;2012;0;0;0;3;2;1;42;1;1;51;2;0
2503001;2606200;-34.9178501439553|-7.51428764137233;caapor_a;2013;0;1;0;6;1;1;41;0;0;61;0;2
2503001;2606200;-34.9178501439553|-7.51428764137233;caapor_a;2014;0;0;0;4;5;1;47;1;0;55;3;0
2503001;2606200;-34.9178501439553|-7.51428764137233;caapor_a;2015;1;0;0;3;0;3;45;0;1;62;2;0
2503001;2606200;-34.9178501439553|-7.51428764137233;caapor_a;2016;0;0;1;6;1;3;48;1;1;70;0;0
2503902;2608008;-36.8316105814858|-7.89124209512659;camala_ao;2002;0;0;0;0;0;0;12;0;0;18;0;0
2503902;2608008;-36.8316105814858|-7.89124209512659;camala_ao;2003;0;0;0;0;0;0;21;0;0;17;0;0
2503902;2608008;-36.8316105814858|-7.89124209512659;camala_ao;2004;0;0;0;0;0;0;20;0;0;19;0;0
2503902;2608008;-36.8316105814858|-7.89124209512659;camala_ao;2005;0;0;0;0;0;0;17;0;0;16;0;0
2503902;2608008;-36.8316105814858|-7.89124209512659;camala_ao;2006;0;0;0;1;0;0;11;0;0;27;0;2
2503902;2608008;-36.8316105814858|-7.89124209512659;camala_ao;2007;0;0;0;0;0;0;22;0;0;16;0;0
2503902;2608008;-36.8316105814858|-7.89124209512659;camala_ao;2008;0;0;0;0;0;0;15;0;1;17;0;0
2503902;2608008;-36.8316105814858|-7.89124209512659;camala_ao;2009;0;0;0;3;0;0;24;0;0;16;0;1
2503902;2608008;-36.8316105814858|-7.89124209512659;camala_ao;2010;0;0;0;1;0;0;10;1;0;19;0;0
2503902;2608008;-36.8316105814858|-7.89124209512659;camala_ao;2011;1;0;0;2;0;0;17;0;0;27;0;0
2503902;2608008;-36.8316105814858|-7.89124209512659;camala_ao;2012;0;0;0;3;0;0;21;0;0;29;0;2
2503902;2608008;-36.8316105814858|-7.89124209512659;camala_ao;2013;0;0;0;0;0;0;19;0;0;22;0;1
2503902;2608008;-36.8316105814858|-7.89124209512659;camala_ao;2014;0;0;0;1;0;0;20;0;0;17;0;0
2503902;2608008;-36.8316105814858|-7.89124209512659;camala_ao;2015;0;0;0;1;0;0;15;0;0;23;0;1
2503902;2608008;-36.8316105814858|-7.89124209512659;camala_ao;2016;0;0;0;1;0;1;20;1;0;27;0;1
2504074;2608008;-36.4954780726943|-7.73109937240817;cara_aobas;2002;0;0;0;0;0;0;9;0;0;11;0;0
2504074;2608008;-36.4954780726943|-7.73109937240817;cara_aobas;2003;0;0;0;0;0;0;12;0;0;14;0;0
2504074;2608008;-36.4954780726943|-7.73109937240817;cara_aobas;2004;0;0;0;1;0;0;14;0;0;12;0;1
2504074;2608008;-36.4954780726943|-7.73109937240817;cara_aobas;2005;0;0;0;0;0;0;8;0;0;14;0;0
2504074;2608008;-36.4954780726943|-7.73109937240817;cara_aobas;2006;0;0;0;0;0;0;8;0;0;15;0;0
2504074;2608008;-36.4954780726943|-7.73109937240817;cara_aobas;2007;0;0;0;0;0;0;12;0;0;14;0;0
2504074;2608008;-36.4954780726943|-7.73109937240817;cara_aobas;2008;0;0;0;1;0;0;6;0;0;15;0;0
2504074;2608008;-36.4954780726943|-7.73109937240817;cara_aobas;2009;0;0;0;1;0;0;12;0;0;16;0;0
2504074;2608008;-36.4954780726943|-7.73109937240817;cara_aobas;2010;0;0;0;0;0;0;10;0;0;12;0;0
2504074;2608008;-36.4954780726943|-7.73109937240817;cara_aobas;2011;0;0;0;0;0;0;14;0;0;13;1;0
2504074;2608008;-36.4954780726943|-7.73109937240817;cara_aobas;2012;0;0;0;0;0;1;10;0;0;8;0;1
2504074;2608008;-36.4954780726943|-7.73109937240817;cara_aobas;2013;0;0;0;0;0;0;9;0;0;9;0;1
2504074;2608008;-36.4954780726943|-7.73109937240817;cara_aobas;2014;0;0;0;1;1;0;14;0;0;21;0;0
2504074;2608008;-36.4954780726943|-7.73109937240817;cara_aobas;2015;0;0;0;1;0;0;14;0;0;12;1;0
2504074;2608008;-36.4954780726943|-7.73109937240817;cara_aobas;2016;0;0;0;1;0;1;17;0;0;14;0;0
2504074;2612505;-36.4954780726943|-7.73109937240817;cara_aobas;2002;0;0;0;0;0;0;9;0;0;11;0;0
2504074;2612505;-36.4954780726943|-7.73109937240817;cara_aobas;2003;0;0;0;0;0;0;12;0;0;14;0;0
2504074;2612505;-36.4954780726943|-7.73109937240817;cara_aobas;2004;0;0;0;1;0;0;14;0;0;12;0;1
2504074;2612505;-36.4954780726943|-7.73109937240817;cara_aobas;2005;0;0;0;0;0;0;8;0;0;14;0;0
2504074;2612505;-36.4954780726943|-7.73109937240817;cara_aobas;2006;0;0;0;0;0;0;8;0;0;15;0;0
2504074;2612505;-36.4954780726943|-7.73109937240817;cara_aobas;2007;0;0;0;0;0;0;12;0;0;14;0;0
2504074;2612505;-36.4954780726943|-7.73109937240817;cara_aobas;2008;0;0;0;1;0;0;6;0;0;15;0;0
2504074;2612505;-36.4954780726943|-7.73109937240817;cara_aobas;2009;0;0;0;1;0;0;12;0;0;16;0;0
2504074;2612505;-36.4954780726943|-7.73109937240817;cara_aobas;2010;0;0;0;0;0;0;10;0;0;12;0;0
2504074;2612505;-36.4954780726943|-7.73109937240817;cara_aobas;2011;0;0;0;0;0;0;14;0;0;13;1;0
2504074;2612505;-36.4954780726943|-7.73109937240817;cara_aobas;2012;0;0;0;0;0;1;10;0;0;8;0;1
2504074;2612505;-36.4954780726943|-7.73109937240817;cara_aobas;2013;0;0;0;0;0;0;9;0;0;9;0;1
2504074;2612505;-36.4954780726943|-7.73109937240817;cara_aobas;2014;0;0;0;1;1;0;14;0;0;21;0;0
2504074;2612505;-36.4954780726943|-7.73109937240817;cara_aobas;2015;0;0;0;1;0;0;14;0;0;12;1;0
2504074;2612505;-36.4954780726943|-7.73109937240817;cara_aobas;2016;0;0;0;1;0;1;17;0;0;14;0;0
2504405;2613909;-38.5091579595304|-7.56022508662484;concei_a_a_o;2002;0;0;0;0;0;0;36;0;2;31;1;0
2504405;2613909;-38.5091579595304|-7.56022508662484;concei_a_a_o;2003;0;0;0;0;0;0;28;0;0;32;1;1
2504405;2613909;-38.5091579595304|-7.56022508662484;concei_a_a_o;2004;0;0;0;0;0;0;20;2;0;30;0;0
2504405;2613909;-38.5091579595304|-7.56022508662484;concei_a_a_o;2005;0;0;1;1;0;0;33;0;0;36;0;0
2504405;2613909;-38.5091579595304|-7.56022508662484;concei_a_a_o;2006;0;0;0;0;0;0;31;0;0;45;2;4
2504405;2613909;-38.5091579595304|-7.56022508662484;concei_a_a_o;2007;0;0;0;2;0;1;30;1;0;46;2;0
2504405;2613909;-38.5091579595304|-7.56022508662484;concei_a_a_o;2008;2;0;0;0;0;0;37;0;0;66;3;0
2504405;2613909;-38.5091579595304|-7.56022508662484;concei_a_a_o;2009;0;0;0;3;0;0;42;2;0;45;2;0
2504405;2613909;-38.5091579595304|-7.56022508662484;concei_a_a_o;2010;0;0;0;1;0;0;40;0;0;51;2;0
2504405;2613909;-38.5091579595304|-7.56022508662484;concei_a_a_o;2011;0;0;0;1;0;0;47;2;1;57;5;0
2504405;2613909;-38.5091579595304|-7.56022508662484;concei_a_a_o;2012;0;0;0;3;1;0;53;0;1;61;1;1
2504405;2613909;-38.5091579595304|-7.56022508662484;concei_a_a_o;2013;0;0;0;3;1;0;51;0;0;44;0;1
2504405;2613909;-38.5091579595304|-7.56022508662484;concei_a_a_o;2014;0;0;0;4;1;1;39;1;0;28;0;0
2504405;2613909;-38.5091579595304|-7.56022508662484;concei_a_a_o;2015;1;0;0;4;0;1;40;0;0;50;2;1
2504405;2613909;-38.5091579595304|-7.56022508662484;concei_a_a_o;2016;0;0;0;8;2;0;62;0;1;76;1;1
2504702;2608008;-36.6615328551699|-7.79257077750369;congo;2002;0;0;0;0;1;0;8;1;0;10;0;1
2504702;2608008;-36.6615328551699|-7.79257077750369;congo;2003;0;0;0;0;0;0;21;2;1;18;0;1
2504702;2608008;-36.6615328551699|-7.79257077750369;congo;2004;0;0;0;1;0;0;18;0;1;20;0;0
2504702;2608008;-36.6615328551699|-7.79257077750369;congo;2005;0;0;0;0;0;0;12;0;0;15;0;0
2504702;2608008;-36.6615328551699|-7.79257077750369;congo;2006;0;0;0;1;0;0;14;0;0;13;1;0
2504702;2608008;-36.6615328551699|-7.79257077750369;congo;2007;0;0;0;1;0;0;16;0;0;5;0;0
2504702;2608008;-36.6615328551699|-7.79257077750369;congo;2008;1;0;0;0;0;0;17;0;0;15;1;3
2504702;2608008;-36.6615328551699|-7.79257077750369;congo;2009;0;0;0;1;0;0;9;0;0;19;1;0
2504702;2608008;-36.6615328551699|-7.79257077750369;congo;2010;0;0;0;1;0;1;15;0;0;17;0;0
2504702;2608008;-36.6615328551699|-7.79257077750369;congo;2011;0;0;0;0;0;0;16;0;0;19;0;1
2504702;2608008;-36.6615328551699|-7.79257077750369;congo;2012;0;0;0;1;0;0;17;0;0;23;1;0
2504702;2608008;-36.6615328551699|-7.79257077750369;congo;2013;0;0;0;1;1;0;15;0;0;22;0;2
2504702;2608008;-36.6615328551699|-7.79257077750369;congo;2014;0;0;0;3;0;0;14;0;0;17;2;1
2504702;2608008;-36.6615328551699|-7.79257077750369;congo;2015;0;0;0;0;0;1;28;0;0;15;1;1
2504702;2608008;-36.6615328551699|-7.79257077750369;congo;2016;0;0;0;2;0;0;15;0;0;24;0;0
2505402;2607703;-37.0921693225256|-7.29144753043202;desterro;2002;0;0;0;1;1;0;26;0;0;22;2;0
2505402;2607703;-37.0921693225256|-7.29144753043202;desterro;2003;0;0;0;2;0;0;16;0;0;29;0;1
2505402;2607703;-37.0921693225256|-7.29144753043202;desterro;2004;0;0;0;0;0;0;21;0;0;22;0;0
2505402;2607703;-37.0921693225256|-7.29144753043202;desterro;2005;0;0;0;0;0;0;18;0;1;32;0;0
2505402;2607703;-37.0921693225256|-7.29144753043202;desterro;2006;0;0;0;0;1;0;23;0;0;25;3;2
2505402;2607703;-37.0921693225256|-7.29144753043202;desterro;2007;0;0;0;0;0;0;22;0;0;24;2;1
2505402;2607703;-37.0921693225256|-7.29144753043202;desterro;2008;0;0;0;1;1;0;34;0;1;30;0;1
2505402;2607703;-37.0921693225256|-7.29144753043202;desterro;2009;0;0;0;0;0;0;16;0;0;28;0;0
2505402;2607703;-37.0921693225256|-7.29144753043202;desterro;2010;0;0;0;2;0;0;25;0;1;31;0;0
2505402;2607703;-37.0921693225256|-7.29144753043202;desterro;2011;0;0;0;1;0;0;22;0;0;37;0;0
2505402;2607703;-37.0921693225256|-7.29144753043202;desterro;2012;0;0;0;0;0;0;16;0;0;40;1;0
2505402;2607703;-37.0921693225256|-7.29144753043202;desterro;2013;0;0;0;1;0;0;26;0;0;27;2;1
2505402;2607703;-37.0921693225256|-7.29144753043202;desterro;2014;0;0;0;2;0;0;29;0;0;35;2;0
2505402;2607703;-37.0921693225256|-7.29144753043202;desterro;2015;0;0;0;2;0;0;27;0;0;31;2;2
2505402;2607703;-37.0921693225256|-7.29144753043202;desterro;2016;0;0;0;1;0;0;25;0;0;29;1;0
2506707;2602506;-37.5100748563998|-7.38853726132228;imaculada;2002;0;0;0;0;0;0;15;1;0;21;1;1
2506707;2602506;-37.5100748563998|-7.38853726132228;imaculada;2003;0;0;0;0;0;0;31;0;0;19;1;0
2506707;2602506;-37.5100748563998|-7.38853726132228;imaculada;2004;0;0;0;0;0;0;18;0;0;20;0;1
2506707;2602506;-37.5100748563998|-7.38853726132228;imaculada;2005;0;0;0;0;0;0;20;0;0;24;1;0
2506707;2602506;-37.5100748563998|-7.38853726132228;imaculada;2006;0;0;0;1;0;0;11;0;0;18;0;0
2506707;2602506;-37.5100748563998|-7.38853726132228;imaculada;2007;0;0;0;0;0;0;21;0;0;19;0;0
2506707;2602506;-37.5100748563998|-7.38853726132228;imaculada;2008;0;0;0;1;0;0;23;0;0;19;1;0
2506707;2602506;-37.5100748563998|-7.38853726132228;imaculada;2009;0;0;0;2;0;0;22;1;0;25;0;0
2506707;2602506;-37.5100748563998|-7.38853726132228;imaculada;2010;0;0;0;2;0;1;18;0;1;20;1;1
2506707;2602506;-37.5100748563998|-7.38853726132228;imaculada;2011;0;0;0;2;0;0;22;0;0;25;1;0
2506707;2602506;-37.5100748563998|-7.38853726132228;imaculada;2012;0;0;0;2;1;0;23;1;0;30;1;3
2506707;2602506;-37.5100748563998|-7.38853726132228;imaculada;2013;0;1;0;0;0;0;28;1;2;32;1;0
2506707;2602506;-37.5100748563998|-7.38853726132228;imaculada;2014;1;0;0;1;0;0;17;0;0;24;2;1
2506707;2602506;-37.5100748563998|-7.38853726132228;imaculada;2015;0;0;0;1;0;0;24;0;0;29;0;0
2506707;2602506;-37.5100748563998|-7.38853726132228;imaculada;2016;0;0;0;2;1;0;26;0;1;28;0;1
2506707;2612802;-37.5100748563998|-7.38853726132228;imaculada;2002;0;0;0;0;0;0;15;1;0;21;1;1
2506707;2612802;-37.5100748563998|-7.38853726132228;imaculada;2003;0;0;0;0;0;0;31;0;0;19;1;0
2506707;2612802;-37.5100748563998|-7.38853726132228;imaculada;2004;0;0;0;0;0;0;18;0;0;20;0;1
2506707;2612802;-37.5100748563998|-7.38853726132228;imaculada;2005;0;0;0;0;0;0;20;0;0;24;1;0
2506707;2612802;-37.5100748563998|-7.38853726132228;imaculada;2006;0;0;0;1;0;0;11;0;0;18;0;0
2506707;2612802;-37.5100748563998|-7.38853726132228;imaculada;2007;0;0;0;0;0;0;21;0;0;19;0;0
2506707;2612802;-37.5100748563998|-7.38853726132228;imaculada;2008;0;0;0;1;0;0;23;0;0;19;1;0
2506707;2612802;-37.5100748563998|-7.38853726132228;imaculada;2009;0;0;0;2;0;0;22;1;0;25;0;0
2506707;2612802;-37.5100748563998|-7.38853726132228;imaculada;2010;0;0;0;2;0;1;18;0;1;20;1;1
2506707;2612802;-37.5100748563998|-7.38853726132228;imaculada;2011;0;0;0;2;0;0;22;0;0;25;1;0
2506707;2612802;-37.5100748563998|-7.38853726132228;imaculada;2012;0;0;0;2;1;0;23;1;0;30;1;3
2506707;2612802;-37.5100748563998|-7.38853726132228;imaculada;2013;0;1;0;0;0;0;28;1;2;32;1;0
2506707;2612802;-37.5100748563998|-7.38853726132228;imaculada;2014;1;0;0;1;0;0;17;0;0;24;2;1
2506707;2612802;-37.5100748563998|-7.38853726132228;imaculada;2015;0;0;0;1;0;0;24;0;0;29;0;0
2506707;2612802;-37.5100748563998|-7.38853726132228;imaculada;2016;0;0;0;2;1;0;26;0;1;28;0;1
2506707;2614600;-37.5100748563998|-7.38853726132228;imaculada;2002;0;0;0;0;0;0;15;1;0;21;1;1
2506707;2614600;-37.5100748563998|-7.38853726132228;imaculada;2003;0;0;0;0;0;0;31;0;0;19;1;0
2506707;2614600;-37.5100748563998|-7.38853726132228;imaculada;2004;0;0;0;0;0;0;18;0;0;20;0;1
2506707;2614600;-37.5100748563998|-7.38853726132228;imaculada;2005;0;0;0;0;0;0;20;0;0;24;1;0
2506707;2614600;-37.5100748563998|-7.38853726132228;imaculada;2006;0;0;0;1;0;0;11;0;0;18;0;0
2506707;2614600;-37.5100748563998|-7.38853726132228;imaculada;2007;0;0;0;0;0;0;21;0;0;19;0;0
2506707;2614600;-37.5100748563998|-7.38853726132228;imaculada;2008;0;0;0;1;0;0;23;0;0;19;1;0
2506707;2614600;-37.5100748563998|-7.38853726132228;imaculada;2009;0;0;0;2;0;0;22;1;0;25;0;0
2506707;2614600;-37.5100748563998|-7.38853726132228;imaculada;2010;0;0;0;2;0;1;18;0;1;20;1;1
2506707;2614600;-37.5100748563998|-7.38853726132228;imaculada;2011;0;0;0;2;0;0;22;0;0;25;1;0
2506707;2614600;-37.5100748563998|-7.38853726132228;imaculada;2012;0;0;0;2;1;0;23;1;0;30;1;3
2506707;2614600;-37.5100748563998|-7.38853726132228;imaculada;2013;0;1;0;0;0;0;28;1;2;32;1;0
2506707;2614600;-37.5100748563998|-7.38853726132228;imaculada;2014;1;0;0;1;0;0;17;0;0;24;2;1
2506707;2614600;-37.5100748563998|-7.38853726132228;imaculada;2015;0;0;0;1;0;0;24;0;0;29;0;0
2506707;2614600;-37.5100748563998|-7.38853726132228;imaculada;2016;0;0;0;2;1;0;26;0;1;28;0;1
2506905;2603603;-35.3375333858727|-7.3309315;itabaiana;2002;1;0;0;1;1;0;82;1;0;99;7;0
2506905;2603603;-35.3375333858727|-7.3309315;itabaiana;2003;0;0;0;2;0;0;75;1;0;71;1;1
2506905;2603603;-35.3375333858727|-7.3309315;itabaiana;2004;1;0;0;2;0;0;72;0;3;81;2;2
2506905;2603603;-35.3375333858727|-7.3309315;itabaiana;2005;1;0;0;4;0;0;73;0;0;92;7;2
2506905;2603603;-35.3375333858727|-7.3309315;itabaiana;2006;0;0;0;2;0;0;75;3;1;83;1;3
2506905;2603603;-35.3375333858727|-7.3309315;itabaiana;2007;2;0;0;6;0;1;86;3;0;91;3;2
2506905;2603603;-35.3375333858727|-7.3309315;itabaiana;2008;0;0;0;1;1;1;72;3;1;107;3;3
2506905;2603603;-35.3375333858727|-7.3309315;itabaiana;2009;0;0;0;0;0;0;97;0;0;88;2;1
2506905;2603603;-35.3375333858727|-7.3309315;itabaiana;2010;0;0;0;4;1;1;102;0;0;94;2;0
2506905;2603603;-35.3375333858727|-7.3309315;itabaiana;2011;0;0;1;6;2;3;82;0;0;105;0;0
2506905;2603603;-35.3375333858727|-7.3309315;itabaiana;2012;0;0;0;0;0;0;92;0;0;79;3;0
2506905;2603603;-35.3375333858727|-7.3309315;itabaiana;2013;0;0;0;2;0;0;89;1;0;104;2;0
2506905;2603603;-35.3375333858727|-7.3309315;itabaiana;2014;2;0;0;6;1;1;65;1;2;101;1;0
2506905;2603603;-35.3375333858727|-7.3309315;itabaiana;2015;1;0;0;2;2;1;93;0;1;94;0;0
2506905;2603603;-35.3375333858727|-7.3309315;itabaiana;2016;0;0;0;7;1;0;101;3;2;97;4;0
2506905;2607653;-35.3375333858727|-7.3309315;itabaiana;2002;1;0;0;1;1;0;82;1;0;99;7;0
2506905;2607653;-35.3375333858727|-7.3309315;itabaiana;2003;0;0;0;2;0;0;75;1;0;71;1;1
2506905;2607653;-35.3375333858727|-7.3309315;itabaiana;2004;1;0;0;2;0;0;72;0;3;81;2;2
2506905;2607653;-35.3375333858727|-7.3309315;itabaiana;2005;1;0;0;4;0;0;73;0;0;92;7;2
2506905;2607653;-35.3375333858727|-7.3309315;itabaiana;2006;0;0;0;2;0;0;75;3;1;83;1;3
2506905;2607653;-35.3375333858727|-7.3309315;itabaiana;2007;2;0;0;6;0;1;86;3;0;91;3;2
2506905;2607653;-35.3375333858727|-7.3309315;itabaiana;2008;0;0;0;1;1;1;72;3;1;107;3;3
2506905;2607653;-35.3375333858727|-7.3309315;itabaiana;2009;0;0;0;0;0;0;97;0;0;88;2;1
2506905;2607653;-35.3375333858727|-7.3309315;itabaiana;2010;0;0;0;4;1;1;102;0;0;94;2;0
2506905;2607653;-35.3375333858727|-7.3309315;itabaiana;2011;0;0;1;6;2;3;82;0;0;105;0;0
2506905;2607653;-35.3375333858727|-7.3309315;itabaiana;2012;0;0;0;0;0;0;92;0;0;79;3;0
2506905;2607653;-35.3375333858727|-7.3309315;itabaiana;2013;0;0;0;2;0;0;89;1;0;104;2;0
2506905;2607653;-35.3375333858727|-7.3309315;itabaiana;2014;2;0;0;6;1;1;65;1;2;101;1;0
2506905;2607653;-35.3375333858727|-7.3309315;itabaiana;2015;1;0;0;2;2;1;93;0;1;94;0;0
2506905;2607653;-35.3375333858727|-7.3309315;itabaiana;2016;0;0;0;7;1;0;101;3;2;97;4;0
2506905;2615300;-35.3375333858727|-7.3309315;itabaiana;2002;1;0;0;1;1;0;82;1;0;99;7;0
2506905;2615300;-35.3375333858727|-7.3309315;itabaiana;2003;0;0;0;2;0;0;75;1;0;71;1;1
2506905;2615300;-35.3375333858727|-7.3309315;itabaiana;2004;1;0;0;2;0;0;72;0;3;81;2;2
2506905;2615300;-35.3375333858727|-7.3309315;itabaiana;2005;1;0;0;4;0;0;73;0;0;92;7;2
2506905;2615300;-35.3375333858727|-7.3309315;itabaiana;2006;0;0;0;2;0;0;75;3;1;83;1;3
2506905;2615300;-35.3375333858727|-7.3309315;itabaiana;2007;2;0;0;6;0;1;86;3;0;91;3;2
2506905;2615300;-35.3375333858727|-7.3309315;itabaiana;2008;0;0;0;1;1;1;72;3;1;107;3;3
2506905;2615300;-35.3375333858727|-7.3309315;itabaiana;2009;0;0;0;0;0;0;97;0;0;88;2;1
2506905;2615300;-35.3375333858727|-7.3309315;itabaiana;2010;0;0;0;4;1;1;102;0;0;94;2;0
2506905;2615300;-35.3375333858727|-7.3309315;itabaiana;2011;0;0;1;6;2;3;82;0;0;105;0;0
2506905;2615300;-35.3375333858727|-7.3309315;itabaiana;2012;0;0;0;0;0;0;92;0;0;79;3;0
2506905;2615300;-35.3375333858727|-7.3309315;itabaiana;2013;0;0;0;2;0;0;89;1;0;104;2;0
2506905;2615300;-35.3375333858727|-7.3309315;itabaiana;2014;2;0;0;6;1;1;65;1;2;101;1;0
2506905;2615300;-35.3375333858727|-7.3309315;itabaiana;2015;1;0;0;2;2;1;93;0;1;94;0;0
2506905;2615300;-35.3375333858727|-7.3309315;itabaiana;2016;0;0;0;7;1;0;101;3;2;97;4;0
2507903;2607653;-35.2394540486469|-7.37029077318249;juripiranga;2002;0;0;0;0;0;0;42;0;0;31;1;0
2507903;2607653;-35.2394540486469|-7.37029077318249;juripiranga;2003;0;0;0;0;0;0;34;0;0;21;1;2
2507903;2607653;-35.2394540486469|-7.37029077318249;juripiranga;2004;0;0;0;0;0;0;23;0;0;35;1;0
2507903;2607653;-35.2394540486469|-7.37029077318249;juripiranga;2005;0;0;0;0;1;1;28;1;2;41;0;0
2507903;2607653;-35.2394540486469|-7.37029077318249;juripiranga;2006;0;0;0;8;0;1;30;0;0;40;0;0
2507903;2607653;-35.2394540486469|-7.37029077318249;juripiranga;2007;0;0;0;1;1;0;33;1;1;39;0;0
2507903;2607653;-35.2394540486469|-7.37029077318249;juripiranga;2008;0;0;0;0;1;0;24;1;0;46;0;0
2507903;2607653;-35.2394540486469|-7.37029077318249;juripiranga;2009;0;0;0;0;0;2;42;1;0;40;0;0
2507903;2607653;-35.2394540486469|-7.37029077318249;juripiranga;2010;0;0;0;0;0;0;30;1;0;46;2;1
2507903;2607653;-35.2394540486469|-7.37029077318249;juripiranga;2011;0;0;0;0;0;0;26;0;0;47;2;1
2507903;2607653;-35.2394540486469|-7.37029077318249;juripiranga;2012;0;0;0;1;0;0;33;0;1;35;1;0
2507903;2607653;-35.2394540486469|-7.37029077318249;juripiranga;2013;0;0;1;0;0;0;36;1;2;39;2;2
2507903;2607653;-35.2394540486469|-7.37029077318249;juripiranga;2014;0;0;0;5;0;1;26;0;0;43;1;1
